,tweet_id,tweet_text,sentiment,emotion,subject_type,subject,subject_stance
1662,1803806543240200347,"In my Feb/Mar NORC survey I asked US citizens where they would place themselves on a 1-7 scale from ""return illegal immigrants to their native countries"" to ""create a pathway to U.S. citizenship for illegal immigrants.""

Avg.: 3.75
Perceive Dem party: 5.00
Perceive GOP: 2.41",negative,"anger, distrust",event,illegal immigrants,neutral
1663,1803806543240200347,"In my Feb/Mar NORC survey I asked US citizens where they would place themselves on a 1-7 scale from ""return illegal immigrants to their native countries"" to ""create a pathway to U.S. citizenship for illegal immigrants.""

Avg.: 3.75
Perceive Dem party: 5.00
Perceive GOP: 2.41",negative,"anger, distrust",topic,immigration policies,negative
1664,1803806521530212713,"@ZeldinStan Also literally as soon as Biden was sworn in they stopped the death counter.

I Wonder why?",negative,anger,entity,Biden administration,nonsupportive
1665,1803806521530212713,"@ZeldinStan Also literally as soon as Biden was sworn in they stopped the death counter.

I Wonder why?",negative,anger,event,stoppage of death counter,negative
1666,1803806501619794320,Family of woman slain by illegal migrant says Biden administration hasn't contacted her - as she slams them for ignoring fact he came to US illegally https://t.co/UIduCJGFyh https://t.co/e6hgsjTHfr,negative,"anger, concern, outrage",entity,Biden administration,nonsupportive
1667,1803806501619794320,Family of woman slain by illegal migrant says Biden administration hasn't contacted her - as she slams them for ignoring fact he came to US illegally https://t.co/UIduCJGFyh https://t.co/e6hgsjTHfr,negative,"anger, concern, outrage",event,illegal migrant,supportive
1668,1803806501619794320,Family of woman slain by illegal migrant says Biden administration hasn't contacted her - as she slams them for ignoring fact he came to US illegally https://t.co/UIduCJGFyh https://t.co/e6hgsjTHfr,negative,"anger, concern, outrage",topic,illegal immigration,negative
1669,1803806487191687420,Hey @nytimes we 👇🏾are black MAGA women #Trump2024 ! You were correct. Women like  @JulieZebrak  pimp the pain of Negro people. Julie we aren’t “Woke” we are intelligent free thinkers. Democrats your times up I venture to say @realDonaldTrump obtain over 30% of the black vote.,negative,"anger, resentment",entity,Donald Trump,supportive
1670,1803806487191687420,Hey @nytimes we 👇🏾are black MAGA women #Trump2024 ! You were correct. Women like  @JulieZebrak  pimp the pain of Negro people. Julie we aren’t “Woke” we are intelligent free thinkers. Democrats your times up I venture to say @realDonaldTrump obtain over 30% of the black vote.,negative,"anger, resentment",event,Trump 2024 campaign vote share projection,positive
1671,1803806487191687420,Hey @nytimes we 👇🏾are black MAGA women #Trump2024 ! You were correct. Women like  @JulieZebrak  pimp the pain of Negro people. Julie we aren’t “Woke” we are intelligent free thinkers. Democrats your times up I venture to say @realDonaldTrump obtain over 30% of the black vote.,negative,"anger, resentment",topic,black voters for trump,nonsupportive
1672,1803806466807128213,"#ProudBlue #DemsUnited #Fresh 

The Difference Is Clear 👇

Trump wants to deport legal immigrants.

Biden wants to secure the border, but also keep families together &amp; uphold American values.

Vote Wisely! 🗳️

#BidenHarris4More  https://t.co/zjYHvWYRCB",positive,"proudness, optimism",entity,Joe Biden,supportive
1673,1803806466807128213,"#ProudBlue #DemsUnited #Fresh 

The Difference Is Clear 👇

Trump wants to deport legal immigrants.

Biden wants to secure the border, but also keep families together &amp; uphold American values.

Vote Wisely! 🗳️

#BidenHarris4More  https://t.co/zjYHvWYRCB",positive,"proudness, optimism",entity,Kamala Harris,supportive
1674,1803806466807128213,"#ProudBlue #DemsUnited #Fresh 

The Difference Is Clear 👇

Trump wants to deport legal immigrants.

Biden wants to secure the border, but also keep families together &amp; uphold American values.

Vote Wisely! 🗳️

#BidenHarris4More  https://t.co/zjYHvWYRCB",positive,"proudness, optimism",event,US Presidential Election,supportive
1675,1803806452831965596,"It's great to see women like @TulsiGabbard and @Riley_Gaines_ standing up for the rights of all women and girls. What's not great is Biden trying to take those rights away.

https://t.co/OEEs5aOGcP via @usatoday @IWF",negative,"anger, concern",entity,Biden,nonsupportive
1676,1803806452831965596,"It's great to see women like @TulsiGabbard and @Riley_Gaines_ standing up for the rights of all women and girls. What's not great is Biden trying to take those rights away.

https://t.co/OEEs5aOGcP via @usatoday @IWF",negative,"anger, concern",event/topic,rights of all women and girls,supportive
1677,1803806448305995808,"@RandyRRQuaid He was always the puppet master, makes me sick that he has gotten away with it so long.",negative,"anger, sickness",entity,Donald Trump,nonsupportive
1678,1803806440102007164,@CraigDMauger @DNBethLeBlanc “Conservative”,positive,NA,entity,Conservative,supportive
1679,1803806310367965650,Does #MichelleObama have the balls to replace Biden and run against Trump? https://t.co/7PqFOdhwoe,negative,"anger, distrust",entity,#MichelleObama,nonsupportive
1680,1803806310367965650,Does #MichelleObama have the balls to replace Biden and run against Trump? https://t.co/7PqFOdhwoe,negative,"anger, distrust",event,2024 US presidential elections,supportive
1681,1803806310367965650,Does #MichelleObama have the balls to replace Biden and run against Trump? https://t.co/7PqFOdhwoe,negative,"anger, distrust",entity,#Trump,supportive
1682,1803806300369047710,"My election theory

First off, I have no way to actually prove it, but I think it’s one of very few possibilities that explains elections from 2016-2024, polls + also difference between Obama vs Trump/Biden years. Short answer: it’s “the resistance”, long answer, a thread 🧵 /1",neutral,NA,entity,the resistance,nonsupportive
1683,1803806300369047710,"My election theory

First off, I have no way to actually prove it, but I think it’s one of very few possibilities that explains elections from 2016-2024, polls + also difference between Obama vs Trump/Biden years. Short answer: it’s “the resistance”, long answer, a thread 🧵 /1",neutral,NA,topic,elections 2016-2024,supportive
1684,1803806300369047710,"My election theory

First off, I have no way to actually prove it, but I think it’s one of very few possibilities that explains elections from 2016-2024, polls + also difference between Obama vs Trump/Biden years. Short answer: it’s “the resistance”, long answer, a thread 🧵 /1",neutral,NA,topic,Obama vs Trump/Biden years,nonsupportive
1685,1803806268940861908,"New polling from @thehill / @EmersonPolling finds Trump with an edge over Biden in AZ, GA, WI, NV, PA and MI. 

Meanwhile, Dem Senate candidates are ahead of their GOP rivals in battlegrounds. https://t.co/Al1TQGs4Gq",positive,NA,event,US presidential election polling results,neutral
1686,1803806268940861908,"New polling from @thehill / @EmersonPolling finds Trump with an edge over Biden in AZ, GA, WI, NV, PA and MI. 

Meanwhile, Dem Senate candidates are ahead of their GOP rivals in battlegrounds. https://t.co/Al1TQGs4Gq",positive,NA,entity,Donald Trump,supportive
1687,1803806268940861908,"New polling from @thehill / @EmersonPolling finds Trump with an edge over Biden in AZ, GA, WI, NV, PA and MI. 

Meanwhile, Dem Senate candidates are ahead of their GOP rivals in battlegrounds. https://t.co/Al1TQGs4Gq",positive,NA,entity,Biden,nonsupportive
1688,1803806239157375017,"Okay, I've been studying this new FOX NEWS poll, and I have concluded it's a complete outlier. They have Joe Biden winning rural voters 50-48% over Trump. There is no way that's possible. Zero. https://t.co/3abJCfCM3g",negative,"distrust, anger",entity,FOX NEWS poll,nonsupportive
1689,1803806239157375017,"Okay, I've been studying this new FOX NEWS poll, and I have concluded it's a complete outlier. They have Joe Biden winning rural voters 50-48% over Trump. There is no way that's possible. Zero. https://t.co/3abJCfCM3g",negative,"distrust, anger",event,Joe Biden winning rural voters,negative
1690,1803806239157375017,"Okay, I've been studying this new FOX NEWS poll, and I have concluded it's a complete outlier. They have Joe Biden winning rural voters 50-48% over Trump. There is no way that's possible. Zero. https://t.co/3abJCfCM3g",negative,"distrust, anger",entity,Trump,supportive
1691,1803806234786611640,"This is how much money was placed on a July general election, on just one betting site, in the days leading up to Rishi Sunak's announcement.  

Anyone in Downing Street or Conservative headquarters with prior knowledge could have used it to swindle a lot of money https://t.co/lsNCl4AwVy",negative,"concern, distrust",entity,Rishi Sunak's announcement,neutral
1692,1803806234786611640,"This is how much money was placed on a July general election, on just one betting site, in the days leading up to Rishi Sunak's announcement.  

Anyone in Downing Street or Conservative headquarters with prior knowledge could have used it to swindle a lot of money https://t.co/lsNCl4AwVy",negative,"concern, distrust",event,Downing Street or Conservative headquarters,nonsupportive
1693,1803806233054376051,@podiatristdon Does the GOP have a plan anywhere? It's all about legal fees from what I have seen.,negative,"anger, frustration",entity,GOP,nonsupportive
1694,1803806211185528857,"This right-wing narrative that Biden is a complete vegetable EXCEPT when he is live during a big televised event, because THEN he is on some sort of magic drug, is…

NOT going to work…",negative,"anger, distrust",entity,Biden,nonsupportive
1695,1803806180684255357,Liberals seem to want more of this. https://t.co/7ZlrLNAP1b,negative,NA,entity,liberals,nonsupportive
1696,1803806143023595786,@BillMelugin_ Biden already promised the American people in 2023 that people who cross illegally would not be allowed to enter. He is all talk on border security. https://t.co/Wvg1190TUF,negative,anger,entity,Biden,nonsupportive
1697,1803806143023595786,@BillMelugin_ Biden already promised the American people in 2023 that people who cross illegally would not be allowed to enter. He is all talk on border security. https://t.co/Wvg1190TUF,negative,anger,event,promise on border security,negative
1698,1803806097603547254,The betting scandal within the Conservative Party is typical of declining standards in England. No longer can support the Conservatives!!,negative,"anger, disgust, disappointment",party,Conservative Party,nonsupportive
1699,1803806097603547254,The betting scandal within the Conservative Party is typical of declining standards in England. No longer can support the Conservatives!!,negative,"anger, disgust, disappointment",topic,declining standards in England,supportive
